,ASGN,AVA,B,BCPC,CACI,CBU,CHE,COLB,FCFS,FFIN,FIVE,GBCI,GDOT,HAE,HI,IART,JBT,KFY,KS,NEOG,NSP,PDCE,PSB,QLYS,SIGI,SKYW,STMP,TREX,VAC,WWE
2013-07-08,28.440001,22.896757,29.248707,43.389351,62.560001,27.917284,71.582687,22.747019,49.165241,27.308376,36.279999,19.757727,19.59,43.529999,21.396908,19.094999,21.679922,18.506138,20.076889,29.287321,12.855179,56.23,64.028481,16.440001,22.239012,13.354043,41.709999,23.125,43.022861,9.354442
2013-07-09,29.040001,23.181816,30.042536,45.097591,62.790001,28.012037,70.859604,22.881456,49.48563,27.609604,37.209999,19.622686,20.690001,44.07,21.734426,18.945,22.650093,18.640518,19.62804,28.952238,12.97502,55.650002,64.442139,16.370001,22.634161,13.582804,41.959999,23.629999,43.866817,9.319374
2013-07-10,29.629999,23.324343,30.420549,45.185452,62.939999,27.856991,71.148857,22.406443,48.941936,27.294888,37.759998,19.470766,19.85,43.939999,21.965361,18.915001,22.563639,18.49654,20.044161,29.377344,13.178752,54.689999,64.336525,16.860001,22.716871,13.849693,41.939999,23.924999,44.227161,9.336906
2013-07-11,29.49,23.668085,30.921419,46.044445,63.369999,27.391846,71.428444,22.137569,49.602135,27.011642,37.93,19.065653,19.889999,44.200001,21.787724,18.73,22.573248,18.765301,20.095594,29.35734,13.154784,55.91,65.559875,16.370001,22.946617,13.964076,42.759998,25.15,44.909912,9.529783
2013-07-12,30.08,23.6094,31.015913,46.132294,63.07,27.71055,72.633545,22.379559,49.708935,26.993662,39.220001,19.361052,19.870001,44.41,21.698898,18.780001,22.506012,18.851686,20.231186,29.372343,13.050921,55.459999,65.551094,16.01,23.249874,14.116587,42.419998,25.715,44.70129,9.65252
2013-07-15,29.84,23.978296,30.930862,46.903446,63.34,28.072334,72.922783,22.388517,49.340004,27.420776,39.360001,19.749279,19.950001,44.68,21.929831,19.094999,22.573248,18.736507,20.170403,29.277319,13.082881,54.709999,65.806305,16.17,23.295822,14.51692,42.740002,25.695,44.644402,9.784027
2013-07-16,29.51,23.944757,30.808006,46.532516,63.07,27.917284,73.154144,22.209265,48.92252,27.317368,39.220001,19.588926,20.07,44.66,21.832129,18.895,22.650093,18.755705,20.231186,28.892223,13.082881,53.66,66.07914,15.8,23.461237,14.078459,38.009998,24.975,44.265087,9.827863
2013-07-17,29.799999,23.894461,30.826912,46.181107,64.129997,28.08956,72.055084,22.298885,49.835152,27.339848,39.299999,19.631123,20.290001,44.849998,21.974245,19.004999,22.544434,19.034061,20.277945,28.407103,13.018963,54.389999,66.369606,16.040001,23.507189,14.51692,38.669998,24.1,44.540096,9.784027
2013-07-18,30.49,24.187895,31.167128,46.054214,64.68,28.322132,72.334663,22.496067,49.204071,27.672546,39.700001,19.960279,20.26,45.130001,22.205175,18.924999,23.015106,19.130047,20.385479,28.907227,13.158779,56.130001,67.628166,15.66,23.580702,14.67896,40.009998,24.639999,43.411655,9.819096
2013-07-19,30.67,24.145977,31.280523,46.132294,64.879997,28.468571,66.771957,22.522955,49.514751,27.960287,40.880001,19.909643,20.25,45.240002,22.222944,18.934999,23.783556,19.552389,20.33873,29.327332,13.282619,56.209999,67.689758,15.52,23.406099,14.383473,39.439999,24.855,42.05563,9.784027
2013-07-22,29.76,24.213051,31.318329,46.757027,65.349998,28.632233,67.639618,22.549845,50.252621,28.603205,41.669998,19.901203,20.01,45.630001,22.187412,18.870001,23.034319,19.293224,20.558477,29.587397,13.254654,55.279999,68.226639,15.86,23.332581,14.812404,40.09,24.799999,42.65303,9.696358
2013-07-23,29.459999,24.221432,31.252178,46.815601,65.489998,28.795893,68.989319,22.531918,51.349709,28.315468,40.779999,20.0278,20.290001,45.540001,22.134117,18.865,22.91905,19.197237,20.637959,29.132282,13.262644,55.130001,67.346512,15.97,22.974186,14.745683,39.849998,24.665001,42.02718,9.65252
2013-07-24,28.85,23.844149,31.025368,46.591084,65.050003,28.65807,68.786873,22.549845,50.718651,28.122141,39.900002,20.247236,20.530001,45.470001,21.956476,18.75,22.794174,19.062859,20.614582,28.112028,13.154784,53.490002,66.44001,15.83,22.744442,14.51692,40.110001,23.924999,42.065117,9.468411
2013-07-25,32.540001,24.129206,30.987574,46.952255,66.75,28.830351,68.892906,22.361629,50.466209,28.099661,40.240002,20.086874,20.799999,45.810001,22.151882,19.0,23.159189,19.062859,20.708096,28.822206,13.258646,55.150002,67.020882,16.01,22.8731,14.640832,40.950001,24.184999,42.40649,9.529783
2013-07-26,32.23,24.162746,31.053715,45.771126,66.709999,28.580542,70.252274,22.182377,50.980778,28.158108,39.970001,20.019358,20.610001,45.43,21.938719,18.969999,22.822992,18.91888,20.68004,28.722181,13.210713,54.040001,66.589615,16.01,22.744442,14.602704,40.66,23.959999,42.131496,9.503481
2013-07-29,31.719999,24.154362,31.261625,45.351391,66.779999,28.49441,69.432808,21.877651,50.602142,27.951294,40.889999,20.365391,20.530001,41.919998,21.903191,19.174999,22.669304,18.611725,20.600557,28.31708,13.154784,53.650002,66.492828,15.91,22.588215,14.316752,39.689999,23.76,41.439251,9.442112
2013-07-30,30.6,24.145977,31.280523,46.561802,67.190002,28.726978,70.204071,22.191339,51.262333,28.068184,41.290001,20.525749,20.110001,41.709999,22.036419,19.08,22.765364,18.669315,20.478991,28.297073,13.302594,54.279999,65.947136,16.110001,22.468754,14.230966,39.790001,23.780001,42.178909,9.380743
2013-07-31,30.530001,24.129206,31.186026,48.572647,66.400002,28.890644,68.054169,22.388517,51.844864,27.717506,38.860001,20.542625,23.280001,42.220001,22.018654,19.695,22.774963,18.746103,20.595879,28.247063,13.210713,55.259998,64.486122,16.0,22.468754,14.412068,39.860001,23.67,41.723736,9.328141
2013-08-01,30.690001,24.439419,31.478981,50.027088,67.410004,29.407476,68.912201,22.684284,53.602146,28.194075,39.189999,20.947739,23.790001,42.810001,22.080828,19.280001,23.168797,18.832491,21.194355,28.657164,13.322567,53.389999,63.641243,16.68,23.341768,14.574111,43.630001,24.1,42.226318,9.056363
2013-08-02,30.59,24.439419,31.289976,50.173512,66.980003,29.407476,69.153221,22.827682,53.786621,27.964781,39.27,20.964621,23.59,43.0,21.956476,19.26,23.341694,18.765301,21.040064,28.60215,13.390478,55.23,63.993286,16.9,23.259062,14.67896,42.560001,25.57,41.553055,9.117731
2013-08-05,31.0,24.322042,31.346678,50.700623,67.050003,29.82955,70.223343,22.782694,52.971088,28.292988,39.150002,21.141853,23.9,42.970001,21.849895,19.280001,23.408937,19.091654,21.044731,28.942236,13.346533,57.299999,63.861263,17.629999,23.268253,14.574111,41.549999,25.415001,41.638393,9.170333
2013-08-06,31.42,23.877684,31.082064,51.510822,67.410004,29.49361,69.924469,22.440781,51.932243,27.42976,38.759998,20.913984,23.84,42.810001,21.707783,19.0,22.976683,18.880487,21.035383,28.912228,13.442409,55.220001,64.037277,19.15,22.863911,14.564575,40.299999,22.379999,41.534081,9.108966
2013-08-07,30.99,24.246584,30.902515,50.798241,66.809998,29.252428,68.87365,22.152842,51.543896,26.750879,37.25,20.635466,25.0,42.07,21.690016,18.879999,21.910458,18.688511,21.110189,28.682171,13.174758,52.439999,64.107689,18.110001,22.716871,14.583644,39.650002,22.445,41.60046,9.047596
2013-08-08,31.190001,24.40588,30.845818,51.891518,67.150002,29.424702,69.550392,22.071859,52.699234,26.2833,37.41,20.643904,25.35,42.549999,21.849895,19.129999,21.785589,18.947674,21.03071,28.617155,13.290607,53.049999,64.31012,18.219999,22.716871,14.640832,39.849998,22.66,43.278885,9.021294
2013-08-09,31.25,23.995066,30.808006,51.31559,67.720001,29.355791,69.68573,22.062862,52.883698,26.116947,37.360001,20.483551,24.969999,42.060001,22.116352,18.99,21.958488,18.58293,20.965252,28.617155,13.326558,53.009998,65.62149,18.049999,22.606596,14.507388,40.34,22.285,43.127171,8.942391
2013-08-12,31.74,23.944757,30.94976,52.164833,68.339996,29.416088,69.695419,22.035868,52.699234,26.000053,37.27,20.466671,25.07,42.349998,22.036419,19.045,22.102573,18.755705,20.787577,28.732183,13.406456,53.720001,65.454269,18.43,22.615784,14.745683,40.490002,22.129999,43.146141,9.003761
2013-08-13,31.82,23.70162,30.978113,51.471775,68.379997,29.433311,69.850098,22.089853,53.815742,26.562048,37.630001,20.677668,25.129999,42.150002,22.134117,18.955,21.833612,18.832491,20.352751,28.542135,13.506326,54.790001,64.591751,18.48,22.495687,13.945012,40.369999,21.959999,43.184071,8.977459
2013-08-14,31.33,23.584248,30.883612,51.471775,68.75,29.485003,69.260345,22.107849,55.116718,26.732891,37.93,20.719866,25.360001,41.139999,22.134117,18.73,21.545443,18.467743,20.553801,28.507126,13.486349,54.389999,64.855797,19.08,22.514168,13.649526,39.959999,22.105,43.146141,8.898555
2013-08-15,30.67,23.08959,30.392193,49.44141,68.010002,29.21796,68.622261,21.846914,53.466228,26.656462,37.5,20.432913,24.459999,40.630001,21.867659,20.584999,20.911474,18.179787,19.95533,28.15704,13.306588,55.110001,64.503738,18.370001,22.227768,13.296851,39.27,22.025,42.672005,8.767049
2013-08-16,30.5,22.729076,30.543402,49.451168,68.800003,29.235199,68.573936,21.675953,52.563309,26.611502,37.349998,20.441351,24.52,40.470001,21.734426,20.700001,20.825018,17.987816,19.595306,27.326832,13.378491,54.73,63.482811,18.559999,22.015285,12.820257,39.970001,22.41,42.548729,8.688148
2013-08-19,30.299999,22.527857,30.316597,48.484787,67.279999,29.080145,68.380569,21.50499,51.844864,26.332752,37.02,20.323195,24.02,40.450001,21.388027,21.049999,20.594484,17.891829,19.754282,27.131783,13.274627,52.34,63.280388,18.469999,21.553368,12.257883,40.52,21.514999,41.363396,8.679379
2013-08-20,30.67,22.769547,30.562304,49.050949,67.790001,29.640045,69.241028,21.801924,52.738068,26.890247,37.700001,20.534189,24.35,40.880001,21.503494,21.035,21.727951,18.13179,20.362104,26.856714,13.302594,54.16,64.503738,18.870001,21.821278,12.39133,40.799999,22.584999,41.543564,8.775817
2013-08-21,30.610001,22.404894,30.127588,48.875248,66.980003,29.329945,69.376373,21.415012,51.718655,26.642973,37.16,20.390707,24.120001,40.619999,21.316969,21.139999,21.689524,17.939821,20.147022,27.031757,13.262644,53.330002,64.318932,18.860001,21.571836,12.210226,41.02,22.540001,41.28754,8.696912
2013-08-22,31.059999,22.447294,30.420549,49.597591,68.07,29.855391,69.75341,21.747936,51.747772,27.146524,37.630001,20.69455,24.23,40.759998,21.867659,21.24,22.515615,18.294971,20.408859,27.28182,13.478359,54.720001,64.706169,19.07,21.830513,12.419929,42.080002,22.805,42.103043,8.819654
2013-08-23,30.709999,22.693228,30.534338,49.870911,68.690002,29.898449,70.120773,21.657953,52.359425,27.074585,37.75,20.702986,24.15,40.529999,21.938719,20.889999,22.351686,17.82464,20.235863,27.346836,13.310581,55.529999,65.24305,19.85,21.895184,12.744004,41.900002,22.68,42.41597,8.837187
2013-08-26,31.290001,22.481216,30.439512,49.499973,68.75,29.596977,70.381821,21.531984,53.592442,27.133032,37.98,20.601709,24.219999,40.939999,22.071943,20.790001,22.795246,17.93022,20.483667,27.436859,13.40246,56.389999,65.38385,20.219999,21.867466,12.477118,41.799999,22.875,42.150459,8.802116
2013-08-27,30.42,22.43882,30.107616,47.450089,67.220001,29.028467,69.70507,21.145075,52.825451,26.121447,36.59,19.766165,23.24,40.119999,21.601196,20.620001,21.782768,17.162334,19.992729,26.971743,12.87515,56.220001,65.647881,19.75,21.497929,11.962399,40.650002,22.485001,40.509956,8.618011
2013-08-28,30.450001,22.549061,30.050718,47.069393,67.279999,29.105997,68.274223,21.19906,53.417683,26.1709,36.810001,20.044674,23.360001,40.080002,21.912071,20.66,21.638132,17.31591,20.053513,27.001751,12.887136,58.41,65.093422,19.799999,21.387068,11.809891,41.16,22.389999,40.737537,8.574175
2013-08-29,30.93,22.421854,30.32572,48.338379,67.919998,29.157673,68.245216,21.316038,53.776913,26.436163,36.759998,20.255672,23.26,40.18,22.240704,20.540001,21.821342,17.277515,20.109623,27.431858,13.054915,58.389999,64.996605,19.76,21.525646,12.39133,41.869999,22.535,41.590981,8.618011
2013-08-30,30.17,22.277695,29.652447,46.717987,67.400002,28.632233,67.326775,20.875141,53.6604,25.851688,36.75,19.943396,22.959999,39.849998,21.992006,20.32,21.127068,16.999157,19.63739,27.056765,12.743323,57.380001,63.958061,19.99,21.183821,12.286481,41.880001,22.135,41.344433,8.565407
2013-09-03,30.690001,21.980885,29.974859,46.600849,67.309998,28.718369,67.346107,21.17207,53.272053,25.829214,37.869999,20.069998,24.299999,40.009998,22.17853,20.094999,21.300636,17.229523,19.39426,27.101776,12.879148,57.790001,63.817253,20.379999,21.266966,12.12444,42.57,21.545,41.391846,8.679379
2013-09-04,31.309999,21.887596,30.192963,46.796074,67.949997,28.744205,67.384781,21.244051,54.233223,25.901142,38.02,20.086874,24.51,39.880001,22.365057,20.08,21.136717,17.507883,19.726225,27.771942,13.121389,58.490002,63.148346,21.1,21.396307,12.238823,43.119999,21.105,41.420288,8.942391
2013-09-05,31.66,21.692554,30.420551,47.176769,67.449997,28.994007,67.181763,21.37002,53.883701,26.103462,39.099998,20.27256,24.129999,39.889999,22.391699,20.405001,21.425997,17.968616,19.726225,27.806952,13.311144,57.310001,62.444271,20.950001,21.377831,12.362734,43.91,21.055,41.325466,8.977459
2013-09-06,31.82,21.794319,30.477444,46.796074,67.32,28.735603,65.857262,21.226061,53.864285,25.937113,39.490002,20.221914,23.76,39.630001,22.533815,20.254999,21.830984,19.955534,19.758953,27.691923,13.367665,58.32,62.277042,21.219999,21.303926,12.296013,44.02,21.219999,41.249607,8.942391
2013-09-09,32.830002,21.904558,31.188641,47.908871,67.370003,28.950937,66.321312,21.415012,55.009926,25.919127,41.040001,20.348516,24.65,40.060001,22.951269,20.424999,22.014193,20.147503,20.189108,28.237059,13.690653,59.009998,63.23637,21.52,21.654985,12.829794,43.82,21.915001,41.496151,8.994993
2013-09-10,33.040001,22.192884,31.055885,48.592171,68.110001,29.26965,63.846355,21.837914,55.155556,25.986565,48.09,20.449789,25.25,40.599998,23.537485,20.375,22.351686,21.184158,20.44626,29.092274,13.860224,59.299999,63.808453,22.77,21.913662,13.573274,44.07,22.549999,41.809082,9.100196
2013-09-11,32.68,22.108086,30.80934,48.562885,67.349998,29.209354,65.605896,21.648958,53.64098,25.779757,48.560001,20.314758,24.690001,40.880001,23.892773,20.35,22.669895,20.301077,20.937197,29.257315,14.130725,58.740002,64.24234,22.379999,22.079956,13.4017,43.490002,22.995001,41.467701,9.011499
2013-09-12,32.029999,21.955439,31.330894,47.899113,67.32,28.97485,65.451233,21.603968,54.14584,25.888643,47.07,20.162832,24.870001,40.549999,23.977766,20.09,22.93989,20.39707,20.675365,28.957239,14.211471,58.419998,64.171494,20.719999,21.913662,13.277789,43.099998,22.77,41.249607,8.993765
2013-09-13,32.200001,22.040245,31.871397,48.875248,67.599998,29.079067,65.789612,21.711943,54.553612,25.761604,47.09,20.323195,25.030001,40.150002,24.290907,20.02,23.200241,20.329874,21.10552,29.1973,14.348743,59.720001,64.286613,21.33,22.015285,13.830631,43.610001,23.325001,41.022018,9.011499
2013-09-16,32.259998,21.94696,32.080032,48.640976,68.599998,29.122499,65.354546,21.720943,55.242935,25.797901,47.41,20.416035,25.110001,40.25,24.210384,19.915001,23.528097,20.531446,23.078606,29.077269,14.421415,58.580002,64.596527,21.16,22.181576,13.716248,43.470001,22.85,41.515121,8.683328
2013-09-17,32.990002,22.048725,32.402439,48.318851,69.110001,29.400434,66.127975,21.990877,55.291485,26.569206,48.5,20.593271,25.34,40.41,24.380381,19.940001,23.537739,20.733017,21.470211,29.48237,14.534459,59.599998,64.277748,21.83,22.458733,14.25003,44.43,23.105,41.534081,8.718805
2013-09-18,33.110001,22.591461,32.829159,49.529266,69.480003,29.278841,65.76059,22.188835,57.097313,26.464855,45.990002,20.407589,25.41,40.790001,24.657734,19.879999,23.798086,20.761814,20.464964,29.587397,14.566762,60.389999,64.614258,22.73,22.634262,14.535982,45.07,23.674999,42.359066,8.701067
2013-09-19,33.209999,22.566023,32.905025,49.080242,69.5,28.801136,65.576927,21.819918,57.456532,26.337816,44.580002,20.10375,25.48,40.900002,24.926142,19.959999,23.933086,20.521849,20.170403,29.76244,14.736327,59.290001,64.640816,22.98,22.754364,14.574111,44.849998,23.245001,42.169422,8.647847
2013-09-20,33.34,22.4897,33.701565,50.095425,69.230003,29.261463,65.209526,22.36879,56.854591,26.591888,43.66,20.323195,25.290001,40.900002,24.577211,19.725,23.682377,20.560244,19.899223,29.737434,14.764586,59.68,64.835625,22.299999,23.086948,14.564575,44.52,23.440001,42.04615,8.603501
2013-09-23,33.040001,23.006994,33.151569,50.72015,69.150002,29.21804,65.847603,22.332796,57.961391,26.156332,42.799999,20.188156,25.35,40.91,24.550369,19.514999,23.585945,20.646631,20.100273,29.862465,14.861483,59.799999,64.950729,22.85,23.188576,14.30722,44.639999,23.434999,41.998737,8.745412
2013-09-24,33.599998,22.990032,33.085186,50.94466,69.0,29.39175,65.344879,22.404781,56.77692,26.192631,44.169998,20.441351,25.24,40.860001,24.460899,19.639999,23.749874,20.569841,20.305996,30.492622,14.99068,61.18,65.535141,21.940001,23.022276,14.51692,45.459999,23.625,42.197868,8.834111
2013-09-25,33.009998,22.888269,32.980881,50.300407,68.68,29.322266,67.288101,22.36879,56.563328,26.124577,44.66,20.491989,24.93,40.529999,24.407217,19.325001,23.643806,20.704222,20.161053,29.772444,15.059317,62.880001,66.101891,21.629999,22.929892,14.30722,45.130001,23.75,41.372883,8.913937
2013-09-26,33.07,22.65082,33.123116,51.061798,69.019997,29.409119,67.37513,22.359795,57.000217,26.483002,45.18,20.508869,26.5,40.400002,24.612995,19.889999,23.913795,20.829008,20.193783,30.047512,15.192549,61.799999,66.588898,21.9,22.920656,14.345448,45.279999,23.85,42.226318,8.976025
2013-09-27,33.25,22.337051,32.999851,50.222321,69.209999,29.400434,66.08931,22.242821,56.563328,26.360504,44.540001,20.669233,26.42,39.950001,24.505634,19.955,23.894514,20.608236,19.744928,30.232557,15.144098,60.709999,66.429497,21.889999,22.819036,14.068288,45.52,24.309999,41.989254,8.931674
2013-09-30,33.0,22.387936,33.113632,50.515156,69.110001,29.634945,69.124992,22.224829,56.204102,26.700779,43.720001,20.82959,26.33,39.880001,24.48774,20.125,23.990936,20.541046,20.011435,30.367592,15.180436,59.540001,66.075294,21.389999,22.634262,13.877145,45.93,24.764999,41.723736,9.020372
2013-10-01,33.459999,22.701706,33.938644,50.38826,69.699997,30.051849,69.608414,22.305813,54.893417,27.12273,45.009998,21.200939,26.08,39.950001,24.917196,20.5,24.328436,20.541046,20.853035,31.16279,15.434787,60.919998,66.854538,21.16,22.819036,14.20209,46.049999,24.51,42.937519,9.552547
2013-10-02,33.009998,22.4897,33.9007,49.900192,68.900002,29.600203,69.45369,22.269812,55.116718,26.424023,46.599998,20.821144,26.09,39.93,24.97982,20.514999,24.174152,20.886595,20.754848,30.937735,15.216771,64.0,67.164467,21.07,22.689693,13.762455,45.830002,24.385,42.719421,9.694461
2013-10-03,32.209999,22.108086,33.521389,48.924053,67.730003,29.374376,69.50206,21.963886,54.738075,26.110956,47.41,20.686104,26.040001,39.68,24.961926,20.575001,24.154869,20.896196,20.731468,31.247812,15.156214,65.389999,66.46492,21.25,22.283201,13.533082,44.650002,24.0,42.529762,9.65011
2013-10-04,32.189999,22.167448,33.682613,50.017334,68.139999,29.495979,69.627731,21.954885,55.39827,26.424023,47.360001,20.872929,25.6,39.700001,25.069292,20.690001,24.299507,20.896196,20.909145,31.302826,15.144098,66.489998,66.730553,21.23,22.273966,13.685997,44.93,24.045,43.222,9.676722
2013-10-07,31.83,22.006325,33.246395,50.251602,67.529999,29.035641,69.163681,21.558975,55.136135,26.04744,46.790001,20.57571,25.209999,39.349998,24.809832,20.620001,24.154869,20.790609,20.74082,30.692673,15.107758,65.239998,66.615456,21.02,22.089193,13.418394,43.139999,24.075001,43.19355,9.658981
2013-10-08,30.98,22.023285,32.914501,50.700623,67.309998,28.861929,68.602928,21.307035,54.922539,25.747995,45.02,20.635155,24.370001,39.209999,24.56826,20.754999,24.154869,20.733017,20.329372,30.217554,15.107758,63.099998,66.46492,21.059999,21.876711,13.122118,40.290001,23.424999,42.368557,9.561416
2013-10-09,30.450001,22.099606,33.085186,51.003227,67.0,29.105129,67.558807,21.352028,54.971088,25.89772,44.139999,20.626665,22.549999,39.349998,24.192492,20.855,24.203081,20.790609,20.670689,30.362591,15.059317,61.75,66.039886,21.02,21.793562,12.969205,41.16,23.209999,42.197868,9.579154
2013-10-10,31.780001,22.582981,33.87225,52.526005,67.620003,29.93894,67.046402,22.179834,56.844883,26.496614,45.220001,21.110701,22.940001,39.689999,24.917196,21.360001,24.82021,21.068974,20.937197,30.867718,15.454981,64.290001,66.907661,21.780001,22.218529,13.284591,42.110001,23.985001,44.568535,9.667851
2013-10-11,32.860001,22.879789,34.346397,54.068302,68.220001,30.677202,67.597481,22.566746,56.184681,27.263382,45.439999,21.662666,22.9,40.52,25.695574,21.559999,25.659121,21.817663,21.269163,31.452864,15.624545,64.82,67.70459,21.790001,22.412546,13.561755,43.52,24.35,46.066799,9.836374
