,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
02OCT2015,105.38606999999999,71.313034,123.37273400000001,60.289516000000006,23.857525,73.453087,99.285561,41.212353,23.519904999999998,171.064743,111.623451,131.531754,28.329468,87.820976,57.451285999999996,37.230061,93.051315,134.58049,46.31765,42.892284000000004,60.572681,30.143259000000004,66.873627,94.56268299999999,114.18676,84.402611,38.157406,38.157406,60.681988,69.284973
05OCT2015,105.767975,74.082748,124.731544,63.482937,24.867027,75.686859,100.104912,42.936871000000004,24.766544,174.630844,112.940468,135.589218,28.979435,88.596992,58.59446,37.801552,94.33811999999999,137.512665,47.324554,43.889998999999996,60.117934999999996,30.507740000000002,67.61235,96.29265600000001,114.97471599999999,86.743736,39.19062,39.19062,61.513126,70.13414
06OCT2015,106.27399399999999,73.708977,125.29928600000001,64.987877,25.21896,78.352959,100.027794,43.650787,25.200561999999998,174.263626,112.447769,135.352661,29.471560999999998,87.344162,58.622799,37.755466,95.018829,137.014572,46.003571,44.002945000000004,59.595463,29.878998,67.77855699999999,95.545837,111.51538799999999,87.016396,39.244068,39.244068,61.33569,71.120277
07OCT2015,105.767975,74.247711,127.52362099999999,64.584114,25.506067,79.370766,99.66149899999999,44.030922,25.643812,176.109467,113.36682900000001,136.54446399999998,30.010107,88.802696,58.698376,38.271656,94.897598,138.659225,47.065907,44.050011,59.06815699999999,30.334615999999997,68.074074,96.585709,111.88053899999998,87.918991,39.564362,39.564362,61.970718000000005,72.316414
08OCT2015,104.54588299999999,74.247711,129.40361000000001,65.923889,25.84874,80.98305500000001,100.837509,44.309074,25.883904,174.988403,114.702797,138.536835,30.195814000000002,88.896194,58.698376,38.695663,95.99793199999999,140.48246799999998,47.130562,44.661815999999995,60.427551,30.15237,68.701988,97.45542900000001,111.54421200000002,88.68998,39.907219,39.907219,62.456318,73.07428
09OCT2015,107.04733999999999,74.392014,130.017883,65.428352,25.84874,80.676796,101.753242,43.650787,25.920837,173.171555,114.95861799999999,138.63687099999999,29.842968,89.16733599999999,58.50943,38.732535999999996,95.820755,140.877197,47.065907,44.341797,60.442062,30.289051,68.775856,97.313622,114.60956599999999,89.66778599999999,39.844063,39.844063,62.278881000000005,72.371201
12OCT2015,106.550873,74.372749,130.92996200000002,64.694221,25.895042,79.92920699999999,102.51475500000001,43.20575,25.939304,174.176636,115.49868799999999,137.49971000000002,29.907969,89.74700899999999,58.311023999999996,38.7141,96.268341,141.027557,46.8442,44.238258,61.162872,30.270822999999996,68.637352,98.050995,117.72298400000001,89.724205,39.970379,39.970379,62.503002,72.40772199999999
13OCT2015,106.732285,73.689751,130.566986,64.391403,25.793169,79.60495,102.746101,43.122303,25.736153,174.89176899999998,115.22391499999999,136.11686699999998,29.750120000000003,89.24211899999999,58.15041,38.391490999999995,96.39888,140.13475,45.698727000000005,44.13472,60.862933999999996,30.052134000000002,68.434189,97.66340600000001,119.14514199999999,88.64296,40.024516999999996,40.024516999999996,62.316238,72.279915
14OCT2015,105.22376299999999,73.276077,124.917694,64.88694,25.765385000000002,80.847923,101.91712199999999,43.6786,25.486826,173.480804,113.95428500000001,136.47168,30.455804999999998,88.38195,56.676581999999996,38.419132,95.876694,139.392303,45.76339,43.937053999999996,60.877453,30.106808,68.526527,97.152901,117.30016299999998,86.659126,39.690684999999995,39.690684999999995,56.059394999999995,73.192986
15OCT2015,106.79911799999999,73.824432,127.867966,64.997055,26.071014,81.712616,103.999214,44.114368,25.883904,178.74778700000002,115.41340600000001,136.54446399999998,30.409376,90.831551,58.471642,38.640353999999995,96.659988,140.209915,46.853439,44.247669,62.304568999999994,31.054478000000003,68.581917,99.223221,115.47440300000001,87.608727,40.304218,40.304218,55.405701,74.39825400000001
16OCT2015,106.016205,74.276566,128.063431,63.941765000000004,26.163629999999998,82.226036,104.33659399999999,44.151455,26.761165999999996,178.960388,116.294556,136.817368,30.678652000000003,91.850655,58.981807999999994,38.732535999999996,97.741661,139.74942,47.555496000000005,44.718284999999995,63.117306000000006,31.355175,69.163689,100.111847,115.291832,87.439491,40.331284000000004,40.331284000000004,54.994801,75.311348
19OCT2015,106.67498,74.074539,128.82661399999998,63.565521,26.163629999999998,81.091125,105.52224,43.938202000000004,26.770398999999998,179.501572,116.635658,135.752975,31.189346,91.570175,58.783413,38.704884,97.433914,139.09153700000002,47.481598,44.821822999999995,64.442825,31.437189,69.403778,100.508888,116.012527,86.546295,40.331284000000004,40.331284000000004,54.957451,73.950836
20OCT2015,108.62268799999998,74.026443,129.254715,64.483162,26.395165999999996,81.05510699999999,105.878883,44.216351,26.576477,179.27929699999999,116.39878799999998,127.947319,31.05006,91.24294300000001,59.066841000000004,38.981411,96.827812,140.13475,46.548595,44.963004999999995,64.036461,30.981583,68.729691,102.995132,115.71463,89.90284,40.818512,40.818512,54.864063,73.804741
21OCT2015,108.613152,73.603165,131.40463300000002,63.932582999999994,26.191416,80.460625,106.119881,44.021648,26.641119,173.664413,116.825172,128.202042,30.985058000000002,91.280342,58.63224,38.88924,95.615616,140.802032,46.733340999999996,44.426505999999996,64.084839,30.489519,68.564758,104.64949,113.49488799999999,92.11234300000001,40.475646999999995,40.475646999999995,54.761337,73.23864
22OCT2015,110.274437,69.745514,136.169769,65.769836,26.867502,82.52327,109.16593200000001,46.283924,27.315229,177.394791,117.82950600000001,131.08596799999998,31.941453999999997,93.056763,59.699825,39.85709,103.38310200000001,146.610016,48.045086,45.207737,64.055824,30.371067,69.738716,106.180954,109.36291499999999,93.82351700000001,41.404984000000006,41.404984000000006,55.004146999999996,75.685707
23OCT2015,113.69245900000001,71.75610400000001,136.532715,66.57711,27.18239,82.180984,109.01168799999999,46.654793,27.250587,179.269638,118.066376,131.622726,32.40572,93.786041,60.34226999999999,39.442295,104.98693100000001,146.41265900000002,48.848766,49.763332,63.146339000000005,31.027141999999998,71.769867,106.143127,111.39048000000001,94.603889,41.648602000000004,41.648602000000004,54.443821,75.767876
26OCT2015,110.064392,71.371307,136.532715,66.363686,26.811932000000002,79.95623,109.42618600000002,46.775321999999996,27.287521,180.728897,118.44536599999999,130.694794,32.11787,93.440117,60.370617,39.257942,104.60463,147.11750800000002,48.87648,51.062241,63.557526,31.127377000000003,72.198448,106.606346,111.976624,94.237206,41.829052000000004,41.829052000000004,54.182343,74.160866
27OCT2015,109.367401,71.198143,138.17073100000002,65.31517,26.904546999999997,78.992462,109.66716799999999,46.997845,27.204414,180.05242900000002,117.933723,125.418205,32.006454,93.673843,60.124977,39.276375,104.101105,147.296097,49.393791,50.535149,63.286629000000005,31.883692,72.01211500000001,107.21138,114.705666,92.967926,41.657616,41.657616,53.678062,74.04214499999999
28OCT2015,113.873848,71.621437,137.630951,66.78125,27.19165,80.874962,110.21661399999999,47.628307,27.139771999999997,184.894165,117.31784099999999,128.120163,32.229294,93.944969,61.88224,39.386990000000004,105.313309,148.564819,50.899532,50.808102000000005,63.513992,32.302853000000006,71.28537800000001,108.0149,115.09964,93.381615,41.937317,41.937317,53.827484,75.128716
29OCT2015,115.076851,71.400162,136.979477,66.78125,26.9879,80.965034,110.891373,47.192547,27.093603,183.512192,117.13784,127.86543999999999,31.5979,94.77709200000001,61.608261,39.442295,105.014908,148.123108,50.687069,50.224545,63.431755,31.683220000000002,71.760529,108.043274,115.032379,93.12775400000001,41.865147,41.865147,54.126316,75.083069
30OCT2015,114.09346000000001,70.47665400000001,137.807785,67.727715,26.719315,81.856735,109.63825200000001,47.906452,26.705761,181.20245400000002,117.147301,127.437874,31.440047999999997,94.45920600000001,60.70127900000001,39.036724,104.669907,147.747208,50.493072999999995,49.546844,63.388206000000004,30.817558000000002,71.16424599999999,106.719788,113.17779499999999,92.526031,42.298225,42.298225,53.453938,75.54872900000001
02NOV2015,115.697449,71.130798,138.114899,68.980385,26.645226,85.531639,110.891373,47.832294,27.149008000000002,183.30921899999998,117.876884,127.701675,31.672178000000002,95.52505500000001,61.92002900000001,38.935328999999996,104.53936800000001,150.29406699999998,50.908768,50.111588,63.465614,31.947481,71.369225,107.64623300000001,114.05223799999999,93.447441,42.208,42.208,53.799461,77.867989
03NOV2015,117.02456699999999,71.217384,137.82638500000002,69.360817,26.497040000000002,88.395905,111.37334399999999,48.193878000000005,27.324461,184.285294,119.06123400000001,129.075424,31.857886999999998,95.328728,62.146778000000005,38.861584,104.511383,149.19448899999998,50.908768,50.968117,63.567204000000004,31.865475,71.78850600000001,107.476074,113.06249199999999,94.020958,41.910252,41.910252,54.266388,79.301521
04NOV2015,116.480347,71.255859,138.77221699999998,69.17524,26.367379999999997,87.161926,109.16593200000001,47.637577,27.278291999999997,185.213043,118.795929,128.84797700000001,31.932693,95.310028,62.212917000000004,38.686446999999994,104.809776,149.344864,51.296749,51.203426,63.06407900000001,31.360245000000003,71.797798,107.844765,110.16048400000001,94.331223,41.63055,41.63055,54.509197,78.507141
05NOV2015,115.943382,71.121193,138.566193,68.86904100000001,26.330338,85.162361,108.92493400000001,47.850826,27.370634000000003,185.57063300000002,119.11808,127.26501499999999,31.792425,95.67465200000001,62.770320999999996,39.018288,105.22939299999999,149.420044,50.853336,51.184605,63.789738,31.369434000000002,71.173569,107.740753,111.688354,94.773125,41.684689,41.684689,54.733326,77.43881999999999
06NOV2015,116.077629,71.477142,138.538101,68.516418,26.34886,84.693977,111.49865700000001,48.064071999999996,27.629198,192.48048400000002,119.364433,126.95278200000001,31.642816999999997,95.291321,64.67875699999999,38.677231,105.658325,149.673798,50.446884000000004,51.692871000000004,63.75103000000001,31.167346999999996,70.40956899999999,106.91832,110.32384499999999,94.773125,41.305733000000004,41.305733000000004,54.892078000000005,77.12838
09NOV2015,115.607796,70.630562,136.702652,66.707024,26.098799,83.153755,112.22161100000001,47.93428,27.472214,190.151443,117.962143,124.253029,31.184628999999997,94.281563,63.667862,38.290092,105.303978,147.991547,50.105098999999996,50.977528,63.122135,30.910149,70.25116700000001,106.663071,109.79533400000001,93.70129399999999,40.872654,40.872654,54.621265,75.479698
10NOV2015,111.964188,70.582458,135.9254,67.208084,25.913567999999998,83.973404,113.185547,47.943542,27.813883,191.166168,118.682243,124.39996299999999,31.053724,94.85189100000001,63.941837,38.502094,105.574402,148.104309,50.280609000000005,50.365719,62.889922999999996,31.038746000000003,70.595894,107.816399,111.36163300000001,93.379547,40.692192,40.692192,54.798691000000005,75.848122
11NOV2015,111.331352,70.139946,135.775589,66.725571,25.765385000000002,83.03666700000001,112.31799299999999,47.93428,28.321771999999996,190.7603,118.16111000000001,123.98674,30.726447999999998,95.235222,63.630062,38.750969,106.16185800000001,149.476425,49.624736999999996,50.497498,61.641804,30.992815000000004,70.77293399999999,108.128349,110.064392,92.982101,40.89069,40.89069,53.771457999999996,75.175758
12NOV2015,110.95740500000001,69.24526999999999,133.48126200000002,63.7099,25.774645,80.938004,112.019173,46.756786,27.850819,186.295456,117.30838,122.16851000000001,30.296314000000002,93.748627,62.35463000000001,38.326962,104.53936800000001,146.891968,48.987334999999995,50.186890000000005,60.94518299999999,30.671314000000002,69.561699,106.171494,108.411606,93.890541,40.448582,40.448582,53.183128,73.140251
13NOV2015,107.716499,68.494896,133.528107,64.609962,24.27429,79.87516,110.698586,47.415065999999996,27.961636,183.995407,113.69845600000001,120.98395500000001,30.025140999999998,93.384003,61.938927,38.142604999999996,102.54386099999999,146.281082,48.987334999999995,49.735096,58.952049,30.561087,68.909492,105.878433,107.056694,91.297729,39.907219,39.907219,52.688175,71.933685
16NOV2015,109.48078899999999,68.937424,135.241806,65.31517,24.811455,83.376144,111.739639,47.887917,28.035507,185.70597800000002,114.494339,122.78378300000001,30.015793,94.636848,62.836459999999995,38.677231,103.560257,148.686981,49.606258000000004,50.610451,59.726085999999995,30.460043,70.157997,106.719788,109.37251299999998,92.575218,40.638062,40.638062,54.042267,74.51261099999999
17NOV2015,109.01095600000001,68.408325,136.79628,64.387268,24.829975,82.993225,111.94205500000001,47.887917,27.998571000000002,184.16935700000002,119.553925,122.884796,30.520733,94.898651,62.47744399999999,38.409915999999996,103.448364,147.578033,49.615497999999995,50.193512,59.300368999999996,30.193653,69.94371,106.57798799999999,109.920258,92.310242,40.674152,40.674152,55.956672999999995,73.64681999999999
18NOV2015,112.46278400000001,69.408821,138.85652199999998,65.250206,25.117085,84.069038,113.879585,49.287926,28.183258000000002,187.155548,119.895027,124.72136699999999,31.006968,95.992554,63.724525,38.972190999999995,104.93099199999999,148.888168,50.095848,51.027382,60.848423,30.597828000000003,70.71704100000001,108.41196399999998,112.66848799999998,92.461639,40.944832,40.944832,56.899868000000005,74.36524200000001
19NOV2015,113.891472,69.976395,139.755478,64.97183199999999,25.348619,82.810875,114.42901599999999,49.436275,27.952398,186.546722,120.198219,125.56617,32.072948,95.824249,63.922939,39.737266999999996,105.64901,149.824738,50.14204,51.112663,60.848423,29.660883000000002,71.015175,108.733368,106.30718200000001,93.019966,41.287693,41.287693,56.685081000000004,73.95998399999999
20NOV2015,114.390068,69.668549,139.905304,66.01108599999999,25.53385,81.151566,115.739975,49.436275,28.312538,185.039124,123.372307,127.18236499999999,32.409572999999995,96.521233,63.809569999999994,39.110455,106.21781200000001,150.363953,49.975758,51.34956,64.171921,29.559839,70.642487,109.49909199999999,108.555733,92.94426,40.953842,40.953842,56.096752,73.49025
23NOV2015,112.90385400000001,69.495384,138.912674,65.899742,25.404188,82.063278,115.113419,49.13958,28.247896,182.835709,125.54205300000001,127.14563000000001,32.241261,96.794365,63.18601999999999,39.598995,106.739998,150.080139,49.89262,51.34956,64.08000200000001,28.779042999999998,70.782257,109.310028,107.777397,92.821228,40.592949,40.592949,56.274189,73.941551
24NOV2015,113.98735,68.90857700000001,139.20298799999998,66.25235699999999,25.256006,83.28495799999999,113.69643400000001,49.491909,28.312538,182.33316000000002,126.584267,127.2742,32.129059000000005,96.10681899999999,63.091549,39.967696999999994,106.56282,149.22876000000002,49.403034000000005,51.406422,64.104187,29.366936,71.229477,109.130417,108.767151,92.130455,40.773392,40.773392,55.956672999999995,75.41523000000001
25NOV2015,113.17233300000001,68.966286,138.060501,66.335854,25.228222,82.84734300000001,114.39046499999999,48.138252,28.035507,182.797028,127.579117,126.72323600000001,32.213207000000004,96.031456,63.167118,39.967696999999994,106.674728,149.115265,49.624736999999996,50.875771,64.887909,30.193653,70.71704100000001,108.525398,109.939476,92.045288,40.529785,40.529785,56.255508,74.834976
27NOV2015,112.96138799999999,69.120201,137.611023,66.085327,25.302315,82.391487,110.978127,48.221699,28.035507,184.072708,127.66441299999998,127.14563000000001,32.222565,96.417618,63.460011,40.079166,107.35136399999999,149.455795,49.846436,51.103188,64.98465,30.120171000000003,70.53067800000001,108.57266200000001,109.872215,91.600525,40.809490000000004,40.809490000000004,55.928665,74.816551
